,name,lat,lng,address,type
417,솔밭약국,37.6546551,127.0126979,서울특별시 강북구 우이동 100-5번지 화성빌딩 ,동물약국업
418,필약국,37.6376936,127.0226576,서울특별시 강북구 번동 310-18번지 한성빌딩 ,동물약국업
419,튼튼약국,37.6621194,127.0333937,서울특별시 도봉구 방학동 670-2번지 ,동물약국업
420,뉴메디슨약국,37.643632,127.0307472,서울특별시 도봉구 쌍문동 256번지 에벤에셀 101동 207호,동물약국업
421,대영약국,37.6554878,127.0369135,서울특별시 도봉구 쌍문동 668-5번지 ,동물약국업
422,후문한일약국,37.6457729,127.030316,서울특별시 도봉구 쌍문동 388-33번지 ,동물약국업
423,이화태평양약국,37.6391474,127.0382089,서울특별시 도봉구 창동 581-76번지 ,동물약국업
424,-,37.66862870000001,127.0470496,서울특별시 도봉구 방학동 720번지 ,동물약국업
425,팜코리아약국,37.6698686,127.0432761,서울특별시 도봉구 도봉동 620-19번지 ,동물약국업
426,창동남대문약국,37.6380868,127.0373172,서울특별시 도봉구 창동 578-5번지 ,동물약국업
427,진성온누리약국,37.6652699,127.0425179,서울특별시 도봉구 방학동 703-61번지 ,동물약국업
428,청솔동아약국,37.6574138,127.0485434,서울특별시 도봉구 창동 808번지 동아청솔아파트 상가동 107호,동물약국업
429,광장온누리약국,37.6526367,127.0512933,서울특별시 도봉구 창동 16번지 제일빌딩 101호~ 104호,동물약국업
430,웰빙약국,37.6582748,127.0410177,서울특별시 도봉구 창동 731-1번지 ,동물약국업
431,레몬약국,37.6600376,127.0278648,서울특별시 도봉구 방학동 484-15번지 ,동물약국업
432,방학태평양약국,37.6648122,127.0363238,서울특별시 도봉구 방학동 696번지 ,동물약국업
433,대한약국,37.655378,127.0133819,서울특별시 도봉구 쌍문동 503-1번지 ,동물약국업
434,참좋은약국,37.64959109999999,127.0357658,서울특별시 도봉구 창동 661-38번지 ,동물약국업
435,착한약국,37.6402463,127.0393776,서울특별시 도봉구 창동 601-32번지 ,동물약국업
436,메디팜건강약국,37.6491007,127.0346356,서울특별시 도봉구 쌍문동 88-105번지 ,동물약국업
437,하나로약국,37.6548847,127.0514389,서울특별시 도봉구 창동 1-15번지 ,동물약국업
438,희망약국,37.6555565,127.0414833,서울특별시 도봉구 창동 296-1번지 104호,동물약국업
439,가야온누리약국,37.6519148,127.0457356,서울특별시 도봉구 창동 331-1번지 ,동물약국업
440,태양약국,37.6486098,127.0343291,서울특별시 도봉구 쌍문동 88-144번지 ,동물약국업
441,금빛약국,37.6389175,127.0386367,서울특별시 도봉구 창동 569-85번지 ,동물약국업
442,나진약국,37.6613533,127.0273354,서울특별시 도봉구 방학동 271-2번지 ,동물약국업
443,건강제일녹십자약국,37.6573579,127.0281843,서울특별시 도봉구 쌍문동 723번지 신원2차 103104호 ,동물약국업
444,메디팜큰사랑약국,37.648748,127.0351005,서울특별시 도봉구 창동 659-3번지 대명빌딩 1층 ,동물약국업
445,종로세명약국,37.6625218,127.032467,서울특별시 도봉구 방학동 668-5번지 ,동물약국업
446,아주약국,37.5408236,127.1461614,서울특별시 강동구 길동 343-5번지 ,동물약국업
447,정다운약국,37.5068349,126.947475,서울특별시 동작구 노량진동 325 상도신동아리버파크아파트,동물약국업
448,태양당약국,37.6686519,127.0320859,서울특별시 도봉구 방학동 605-29번지 ,동물약국업
449,뉴지명약국,37.63871100000001,127.0384977,서울특별시 도봉구 창동 557-9번지 ,동물약국업
450,라파온누리약국,37.634,127.0416651,서울특별시 도봉구 창동 484-33번지 ,동물약국업
451,백세약국,37.6660674,127.0367746,서울특별시 도봉구 방학동 660번지 ,동물약국업
452,신프라자,37.6401154,127.0391323,서울특별시 도봉구 창동 581-71번지 ,동물약국업
453,종로프라자약국,37.6520293,127.0467461,서울특별시 도봉구 창동 75-1번지 ,동물약국업
454,종로프라자약국,37.6520293,127.0467461,서울특별시 도봉구 창동 75-1번지 ,동물약국업
455,은약국,37.6479302,127.0339708,서울특별시 도봉구 쌍문동 88-116번지 ,동물약국업
456,은약국,37.6479302,127.0339708,서울특별시 도봉구 쌍문동 88-116번지 ,동물약국업
457,힘찬약국,37.6547598,127.0132586,서울특별시 도봉구 쌍문동 503-12번지 노스브릭 ,동물약국업
458,미소약국,37.6648017,127.0437103,서울특별시 도봉구 방학동 707-7번지 홈플러스데스코㈜방학점 ,동물약국업
459,미소약국,37.6648017,127.0437103,서울특별시 도봉구 방학동 707-7번지 홈플러스데스코㈜방학점 ,동물약국업
460,행복을주는약국,37.6225799,127.074346,서울특별시 노원구 공릉동 567-4   번지 ,동물약국업
461,우리들약국,37.6308761,127.0610421,서울특별시 노원구 월계동 321-2   번지 희성프라자 110호 ,동물약국업
462,한빛약국,37.6325561,127.0608762,서울특별시 노원구 월계동 320-9번지 사슴아파트2단지상가 111호,동물약국업
463,우리약국,37.6510283,127.0772272,서울특별시 노원구 중계동 366-6   번지 그랜드상가 105호 ,동물약국업
464,다보약국,37.6164172,127.0624043,서울특별시 노원구 월계동 485-15  번지 ,동물약국업
465,당고개약국,37.6708273,127.0799769,서울특별시 노원구 상계동 111-475 번지 ,동물약국업
466,하님약국,37.6611031,127.0708473,서울특별시 노원구 상계동 169-461번지 ,동물약국업
467,아름다운온누리약국,37.6508762,127.0618329,서울특별시 노원구 상계동 749-10번지 ,동물약국업
468,새소망약국,37.6541877,127.0669727,서울특별시 노원구 상계동 720-7번지 ,동물약국업
469,다정약국,37.645585,127.064569,서울특별시 노원구 중계동 369번지 주공2단지 상가 105호 ,동물약국업
470,친절한오렌지약국,37.5480276,127.155187,,동물약국업
471,중계상록수약국,37.6508113,127.0759834,서울특별시 노원구 중계동 359-14번지 원광빌딩 102호,동물약국업
472,연수온누리약국,37.6284481,127.0706445,서울특별시 노원구 공릉동 323-2번지 공삼빌딩 102호,동물약국업
473,푸른약국,37.6508596,127.0770963,서울특별시 노원구 중계동 366-6번지 중계그랜드프라자 312호,동물약국업
474,석계태평양약국,37.6146462,127.0634799,서울특별시 노원구 월계동 493-1번지 1층호,동물약국업
475,밝은약국,37.6198888,127.0744983,서울특별시 노원구 공릉동 597-17번지 ,동물약국업
476,건강한약국,37.616906,127.0629135,서울특별시 노원구 월계동 435-9번지 ,동물약국업
477,올리브약국,37.6393876,127.0642707,서울특별시 노원구 중계동 506번지 ,동물약국업
478,공릉다정약국,37.6215937,127.0746278,서울특별시 노원구 공릉동 577-7번지 ,동물약국업
479,동양온누리약국,37.6574697,127.0640141,서울특별시 노원구 상계동 1305번지 동양메이저상가 1층 112호 ,동물약국업
480,샘물약국,37.6253856,127.0857632,서울특별시 노원구 공릉동 230-15번지 ,동물약국업
481,바른손약국,37.6353336,127.0693753,서울특별시 노원구 하계동 280번지 미성아파트상가 107호,동물약국업
482,인덕약국,37.6308761,127.0610421,서울특별시 노원구 월계동 321-2번지 희성프라자 ,동물약국업
483,일출약국,37.5478828,126.922737,서울특별시 마포구 상수동 310-1,동물약국업
484,365행복약국,37.636639,127.0684032,서울특별시 노원구 하계동 284번지 세이브존 ,동물약국업
485,중계상록수약국,37.6508113,127.0759834,서울특별시 노원구 중계동 359-14번지 원광빌딩 1층 102호 ,동물약국업
486,참약국,37.6352779,127.0643203,서울특별시 노원구 하계동 271-3번지 극동건영벽산아파트 상가동 206-1호,동물약국업
487,해든약국,37.5102825,127.1169986,서울특별시 송파구 방이동 122-7 은석빌딩,동물약국업
488,다온약국,37.6550811,127.0630143,서울특별시 노원구 상계동 717번지 삼성빌딩 ,동물약국업
489,연세참사랑약국,37.623446,127.0600155,서울특별시 노원구 공릉동 617-7번지 대화빌딩 101호,동물약국업
490,노원약국,37.6551822,127.0635263,서울특별시 노원구 상계동 717-1번지 노원빌딩 ,동물약국업
491,청년약국,37.6281957,127.0768748,서울특별시 노원구 공릉동 745번지 동신아파트 ,동물약국업
492,메디팜샛별약국,37.6665158,127.0569129,서울특별시 노원구 상계동 651-4번지 동남빌딩 ,동물약국업
493,은빛약국,37.680133,127.053126,서울특별시 노원구 상계동 1256번지 은빛2단지아파트 ,동물약국업
494,봄날약국,37.618141,127.068792,서울특별시 노원구 월계동 18번지 그랑빌아파트 ,동물약국업
495,태능약국,37.6190302,127.0781527,서울특별시 노원구 공릉동 661-14번지 서울동아의원 ,동물약국업
496,동일약국,37.6484591,127.0619869,서울특별시 노원구 상계동 763-7번지 동일빌딩 305호,동물약국업
497,중앙약국,37.6598281,127.0698228,서울특별시 노원구 상계동 389-641번지 ,동물약국업
498,EWHA우리약국,37.6233244,127.0740331,서울특별시 노원구 공릉동 517-31번지 ,동물약국업
499,미션약국,37.6653262,127.0572306,서울특별시 노원구 상계동 651-6번지 ,동물약국업
500,노원월계동물약국,37.631655,127.0516345,서울특별시 노원구 월계동 781번지 ,동물약국업
501,용화당약국,37.6428883,127.0737358,서울특별시 노원구 하계동 중계주공9단지상가 106호 ,동물약국업
502,부용온누리약국,37.6521367,127.0723076,,동물약국업
503,소화약국,37.6702425,127.080772,서울특별시 노원구 상계동 65-5번지 ,동물약국업
504,길 약국,37.6602512,127.071368,서울특별시 노원구 상계동 상계6구역 39블럭 5롯트 ,동물약국업
505,노원 종로약국,37.6281956,127.0719864,서울특별시 노원구 공릉동 362-26  번지 (1층) ,동물약국업
506,건강약국,37.6189554,127.0786421,서울특별시 노원구 공릉동 653-3번지 ,동물약국업
507,새고운약국,37.6196709,127.074629,서울특별시 노원구 공릉동 615-21번지 ,동물약국업
508,수락 100세약국,37.6548036,127.0570076,서울특별시 노원구 상계동 1132-1   번지 수락웨딩홀1층 ,동물약국업
509,온누리원영옥약국,37.6237273,127.0793388,서울특별시 노원구 공릉동 345-7   번지 ,동물약국업
510,백경약국,37.6534006,127.0598701,서울특별시 노원구 상계동 733-2   번지 대일빌딩 1층 ,동물약국업
511,열린온누리약국,37.6252771,127.079689,서울특별시 노원구 공릉동 413-3번지 1층 ,동물약국업
512,이화약국,37.65974730000001,127.0731798,서울특별시 노원구 중계동 591번지 대호프라자 319호 ,동물약국업
513,소망약국,37.6503706,127.0763141,서울특별시 노원구 중계동 360-7번지 ,동물약국업
514,새하늘약국,37.64669749999999,127.0657247,서울특별시 노원구 중계동 515-2번지 ,동물약국업
515,한티하나약국,37.4958363,127.0506044,서울특별시 강남구 역삼동 766-15,동물약국업
516,중앙약국,37.6174205,127.0743329,서울특별시 노원구 공릉동 683-16  번지 ,동물약국업
517,세계로약국,37.657886,127.067903,서울특별시 노원구 상계동 386-1   번지 ,동물약국업
518,온누리 성심약국,37.6185577,127.0628764,서울특별시 노원구 월계동 929번지 현대(아)상가 122호 ,동물약국업
519,백세약국,37.6195762,127.0753064,서울특별시 노원구 공릉동 617-2번지 ,동물약국업
520,지니약국,37.5148076,127.1042593,서울특별시 송파구 신천동 7-4 잠실역8호선,동물약국업
521,화랑온누리약국,37.6233344,127.0795612,서울특별시 노원구 공릉동 340-18번지 ,동물약국업
522,서교약국,37.555615,126.9108031,서울특별시 마포구 서교동 475-36,동물약국업
523,the사랑약국,37.6566375,127.0774989,서울특별시 노원구 중계동 358번지 중계의원 ,동물약국업
524,상계우리들약국,37.66167069999999,127.0706215,서울특별시 노원구 상계동 169-330번지 ,동물약국업
525,무지개삼성약국,37.4898794,127.0814616,서울특별시 강남구 일원동 684-5 대훈빌딩,동물약국업
526,동산약국,37.6431659,127.0662365,서울특별시 노원구 중계동 512번지 무지개아파트단지내상가 1091호,동물약국업
527,소담약국,37.65701790000001,127.0617489,서울특별시 노원구 상계동 603-2번지 ,동물약국업
528,정다운온누리약국,37.6199691,126.9161868,서울특별시 은평구 갈현동 451-1번지 ,동물약국업
529,믿음메디칼약국,37.5909663,126.9171103,서울특별시 은평구 응암동 577-40번지 ,동물약국업
530,행복약국,37.5982976,126.9138288,서울특별시 은평구 신사동 22-3번지 ,동물약국업
531,은평자연약국,37.6130966,126.9143849,서울특별시 은평구 갈현동 469-1번지 A동 106호,동물약국업
532,연세희망약국,37.6145004,126.9175201,서울특별시 은평구 갈현동 462-54번지 1층 ,동물약국업
533,디엠씨4번출구약국,37.57813,126.90202,서울특별시 은평구 증산동 223-25번지 6호선 디지털미디어시티역 003호,동물약국업
534,민들레약국,37.5880184,126.9163525,서울특별시 은평구 응암동 598-26번지 ,동물약국업
535,태평양 리드팜 약국,37.5929774,126.9175941,서울특별시 은평구 응암동 578-16번지 ,동물약국업
536,세계로약국,37.611782,126.9314614,서울특별시 은평구 불광동 281-12번지 ,동물약국업
537,은평온누리약국,37.6011777,126.9268794,서울특별시 은평구 응암동 96-1번지 ,동물약국업
538,신세계약국,37.6083714,126.9266718,서울특별시 은평구 녹번동 131-49번지 ,동물약국업
539,정다운온누리약국,37.6199691,126.9161868,서울특별시 은평구 갈현동 451-1번지 ,동물약국업
540,우리사랑약국,37.5997797,126.9200854,서울특별시 은평구 응암동 110-9번지 메트로럭스주상복합APT 103호,동물약국업
541,연신종로약국,37.6203449,126.924958,서울특별시 은평구 불광동 353-66번지 ,동물약국업
542,초록약국,37.5842726,126.9045107,서울특별시 은평구 증산동 223-47번지 ,동물약국업
543,남대문약국,37.6231885,126.9174678,서울특별시 은평구 갈현동 425-2번지 ,동물약국업
544,새봄약국,37.5967123,126.9091965,서울특별시 은평구 신사동 19-153번지 ,동물약국업
545,호호약국,37.6107977,126.9174752,서울특별시 은평구 역촌동 1-1번지 ,동물약국업
546,은평응암동물원약국,37.6004562,126.9210757,서울특별시 은평구 응암동 89-19번지 ,동물약국업
547,왕약국,37.6007721,126.9229069,서울특별시 은평구 응암동 87-10번지 ,동물약국업
548,한겨례약국,37.6182912,126.9197079,서울특별시 은평구 갈현동 456-36번지 ,동물약국업
549,연신내메디칼약국,37.6190212,126.9225779,서울특별시 은평구 불광동 308-10번지 타워크리닉 104호 ,동물약국업
550,백련산 허준약국,37.5893216,126.9172632,서울특별시 은평구 응암동 601-72번지 ,동물약국업
551,녹번온누리약국,37.6024544,126.9354249,서울특별시 은평구 녹번동 38-29번지 유림빌딩 101호,동물약국업
552,온누리우리약국,37.6245093,126.9162761,서울특별시 은평구 갈현동 422-24번지 ,동물약국업
553,민들레약국,37.5880184,126.9163525,서울특별시 은평구 응암동 598-26번지 ,동물약국업
554,응암동물약국,37.5868083,126.920376,서울특별시 은평구 응암동 747-30번지 ,동물약국업
555,신사프라자약국,37.5992466,126.9103243,서울특별시 은평구 신사동 8-22번지 1층 ,동물약국업
556,큰솔약국,37.6000838,126.9164154,서울특별시 은평구 역촌동 44-29번지 청암빌딩 ,동물약국업
557,녹번건강약국,37.6030903,126.9373989,서울특별시 은평구 녹번동 21-219번지 B101-호,동물약국업
558,아름다운달과별약국,37.6190571,126.9201953,서울특별시 은평구 갈현동 396-12번지 연신내진원와이타운 103호 ,동물약국업
559,삼기약국,37.6462981,127.0817618,서울특별시 노원구 중계동 58-64 득림빌딩 1층,동물약국업
560,은평이화약국,37.593271,126.9204378,서울특별시 은평구 응암동 402-6번지 ,동물약국업
561,다온약국,37.598472,126.915592,서울특별시 은평구 응암동 88-8번지 응암아네스트 1층 101호 ,동물약국업
562,서부새생명약국,37.6060449,126.9182723,서울특별시 은평구 역촌동 19-53번지 ,동물약국업
563,밝은미소약국,37.5992291,126.91,서울특별시 은평구 신사동 16-22번지 1층 103호,동물약국업
564,유진약국,37.612751,126.9152122,서울특별시 은평구 갈현동 469-4번지 유풍빌딩 ,동물약국업
565,경하프라자약국,37.6119564,126.91561,서울특별시 은평구 구산동 196-3번지 ,동물약국업
566,오온누리약국,37.6055353,126.9221587,서울특별시 은평구 역촌동 17-18번지 ,동물약국업
567,사랑온누리약국,37.6101535,126.9558929,서울특별시 은평구 녹번동 278-1번지 201동 103호,동물약국업
568,365미소약국,37.6375566,126.9122242,서울특별시 은평구 진관동 64번지 은평뉴타운 힐데스하임 111호,동물약국업
569,천사약국,37.619634,126.921408,서울특별시 은평구 불광동 311-13번지 메트로타워 ,동물약국업
570,이층약국,37.6001129,126.9155858,서울특별시 은평구 역촌동 85-12번지 센타폴리스 상가동 205호,동물약국업
571,불광온누리약국,37.6108916,126.9299497,서울특별시 은평구 불광동 281-108번지 ,동물약국업
572,조은백화점약국,37.5899586,126.9168724,서울특별시 은평구 응암동 590-4번지 ,동물약국업
573,이정약국,37.6213708,126.9135158,서울특별시 은평구 갈현동 255번지 ,동물약국업
574,뉴타운메디컬약국,37.64223339999999,126.9231143,서울특별시 은평구 진관동 20번지 상림마을 상가821동 115호 ,동물약국업
575,세종약국,37.6106089,126.9286818,서울특별시 은평구 대조동 12-29번지 ,동물약국업
576,새서울약국,37.6109828,126.9181125,서울특별시 은평구 대조동 226-3번지 ,동물약국업
577,희래약국,37.6146841,126.910949,서울특별시 은평구 갈현동 529-35번지 ,동물약국업
578,우리들약국,37.6022175,126.9155396,서울특별시 은평구 역촌동 83-1번지 ,동물약국업
579,은평동물약국,37.6019636,126.9295781,서울특별시 은평구 녹번동 79-32번지 ,동물약국업
580,365구생약국,37.61121199999999,126.9287196,서울특별시 은평구 대조동 6-9번지 ,동물약국업
581,구세약국,37.5881694,126.9165032,서울특별시 은평구 응암동 598-1번지 ,동물약국업
582,예진약국,37.6052511,126.9103362,서울특별시 은평구 역촌동 54-8번지 그린빌딩 1층 ,동물약국업
583,온누리연세약국,37.6150089,126.9176532,서울특별시 은평구 갈현동 462-49번지 ,동물약국업
584,연신우리약국,37.6180763,126.9216265,서울특별시 은평구 대조동 185-6번지 ,동물약국업
585,열린프라자약국,37.6123061,126.9286427,서울특별시 은평구 불광동 267-1번지 경일빌딩 ,동물약국업
586,진약국,37.566979,126.9647208,서울특별시 서대문구 연희동 187-57번지 서대문교회 ,동물약국업
587,홍인약국,37.5854915,126.9510174,서울특별시 서대문구 홍제동 460번지 ,동물약국업
588,용한약국,37.576252,126.912952,서울특별시 서대문구 북가좌동 449번지 삼호아파트 상가 111호,동물약국업
589,연희위드팜약국,37.5632642,126.9436651,서울특별시 서대문구 대신동 50-6번지 ,동물약국업
590,이화약국,37.5866658,126.9461821,서울특별시 서대문구 홍제동 158-50,동물약국업
591,모래내백화점약국,37.5697786,126.9144593,서울특별시 서대문구 남가좌동 295-9번지 ,동물약국업
592,아현파란문약국,37.5584231,126.9546193,서울특별시 서대문구 북아현동 1015번지 e편한세상신촌 4단지 ,동물약국업
593,바른약국,37.61861080000001,126.922168,서울특별시 은평구 불광동 308-1 범서빌딩 2층,동물약국업
594,미소약국,37.5856488,126.9478257,서울특별시 서대문구 홍제동 139-5번지 ,동물약국업
595,세란약국,37.5591405,126.9366765,서울특별시 서대문구 창천동 52-1번지 ,동물약국업
596,일신당약국,37.5585055,126.9280304,서울특별시 서대문구 창천동 508-2번지 ,동물약국업
597,에버그린약국,37.5573651,126.9425611,서울특별시 서대문구 대현동 104-5번지 신촌푸르지오시티 ,동물약국업
598,푸른온누리약국,37.5926641,126.9477145,서울특별시 서대문구 홍제동 273-42 승희빌딩,동물약국업
599,나라약국,37.572301,126.9182776,서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이 ,동물약국업
600,새우리온누리약국,37.5885673,126.9440073,서울특별시 서대문구 홍제동 330-69번지 ,동물약국업
601,푸름약국,37.568416,126.9324095,서울특별시 서대문구 연희동 135-1번지 ,동물약국업
602,명음약국,37.5584231,126.9546193,서울특별시 서대문구 북아현동 1015번지 e편한세상신촌 4단지 ,동물약국업
603,대학약국,37.559022,126.9366306,서울특별시 서대문구 창천동 52-3번지 ,동물약국업
604,북가좌수약국,37.5784246,126.9105196,서울특별시 서대문구 북가좌동 306-18번지 경원빌딩 ,동물약국업
605,보건약국,37.5877171,126.9450497,서울특별시 서대문구 홍제동 172-30번지 ,동물약국업
606,기린약국,37.59023140000001,126.9428809,서울특별시 서대문구 홍제동 299-12번지 ,동물약국업
607,필온누리약국,37.5557016,126.9364107,서울특별시 서대문구 창천동 30-9번지 ,동물약국업
608,세이지약국,37.5642551,126.9503079,,동물약국업
609,알파약국,37.58879719999999,126.9444275,,동물약국업
610,햇살약국,37.5743004,126.9121504,서울특별시 서대문구 북가좌동 144번지 DMC 래미안e편한세상 101동 104호,동물약국업
611,가좌진약국,37.5687713,126.9163224,서울특별시 서대문구 남가좌동 102-24번지 ,동물약국업
612,수인약국,37.5714248,127.0702659,서울특별시 동대문구 장안동 371-1 장안삼성쉐르빌 305호,동물약국업
613,새롬약국,37.5747709,126.9267377,서울특별시 서대문구 연희동 608번지 ,동물약국업
614,북가좌동물약국,37.5749524,126.9156442,,동물약국업
615,명문약국,37.5785766,126.9366673,서울특별시 서대문구 연희동 165-14번지 ,동물약국업
616,홍제태양약국,37.5889293,126.9442774,서울특별시 서대문구 홍제동 253-4번지 ,동물약국업
617,대학온누리약국,37.5993605,126.9486213,서울특별시 서대문구 홍은동 9-86번지 ,동물약국업
618,혜성약국,37.58238920000001,126.919448,서울특별시 서대문구 북가좌동 3-36번지 ,동물약국업
619,광실약국(마포 동물약국),37.540034,126.9503703,,동물약국업
620,옵티마상원약국,37.5555962,126.9101345,서울특별시 마포구 망원동 378-2번지 ,동물약국업
621,약초원약국,37.5551042,126.9101338,서울특별시 마포구 망원동 378-9번지 ,동물약국업
622,합정동산약국,37.5499443,126.9137027,서울특별시 마포구 서교동 490번지 메세나폴리스 ,동물약국업
623,참약국,37.5545666,126.9296725,서울특별시 마포구 서교동 327-15번지 ,동물약국업
624,태령약국,37.5063336,126.9107957,서울특별시 영등포구 신길동 234-6,동물약국업
625,마포보건약국,37.5653747,126.9020996,서울특별시 마포구 성산동 591-1번지 이안상암 ,동물약국업
626,원이약국,37.55097689999999,126.9257006,서울특별시 마포구 상수동 72-1번지 홍익대학교 ,동물약국업
627,연트럴파크 동물약국,37.5645062,126.9203641,서울특별시 마포구 연남동 573번지 코오롱하늘채아파트 ,동물약국업
628,사랑이가득한약국,37.5697336,126.9045131,서울특별시 마포구 성산동 152-7번지 ,동물약국업
629,대교약국,37.5397641,126.9473823,서울특별시 마포구 도화동 250-1번지 에벤에셀빌딩 1층 3호 ,동물약국업
630,건강약국,37.5600542,126.9032887,서울특별시 마포구 망원동 475-1번지 ,동물약국업
631,메디팜건우약국,37.5524567,126.9558661,서울특별시 마포구 아현동 613-9번지 ,동물약국업
632,이당약국,37.5520772,126.9216705,서울특별시 마포구 서교동 364-23번지 ,동물약국업
633,청심약국,37.5557391,126.8997031,서울특별시 마포구 합정동 439-6번지 101호,동물약국업
634,비타민약국,37.5478001,126.9414967,서울특별시 마포구 대흥동 272-2번지 ,동물약국업
635,메디팜현대약국,37.5559079,126.9338103,서울특별시 마포구 노고산동 49-30번지 ,동물약국업
636,마음약국,37.4760399,126.9776742,서울특별시 관악구 남현동 1058-6,동물약국업
637,희약국,37.5527098,126.9239498,서울특별시 마포구 서교동 358-28번지 ,동물약국업
638,다나약국,37.5556917,126.9460627,서울특별시 마포구 대흥동 2-39번지 ,동물약국업
639,3층약국,37.5700608,126.9036989,서울특별시 마포구 중동 64-25번지 현대상가305호 ,동물약국업
640,종오약국,37.5509574,126.9620051,서울특별시 마포구 공덕동 1-70번지 ,동물약국업
641,파마트엘지약국,37.5560805,126.9234453,서울특별시 마포구 동교동 165-8번지 LG팰리스빌딩 116호 ,동물약국업
642,참마음온누리약국,37.5494092,126.9202595,서울특별시 마포구 서교동 392-20번지 체리스빌딩101호 ,동물약국업
643,대흥365약국,37.5475514,126.9421984,서울특별시 마포구 대흥동 265-1번지 ,동물약국업
644,아름다운약국,37.55143229999999,126.962003,서울특별시 마포구 아현동 397-5번지 보령빌딩 ,동물약국업
645,팰리스약국,37.5473978,126.9530836,서울특별시 마포구 공덕동 462번지 마포공덕파크팰리스 Ⅱ ,동물약국업
646,2층종로약국,37.619634,126.921408,서울특별시 은평구 불광동 311-13 메트로타워 2층 2101~2103호,동물약국업
647,비타민약국,37.5478001,126.9414967,서울특별시 마포구 대흥동 272-2번지 ,동물약국업
648,태평양약국,37.5527992,126.9239678,서울특별시 마포구 서교동 358-27번지 ,동물약국업
649,태평양약국,37.5527992,126.9239678,서울특별시 마포구 서교동 358-27번지 ,동물약국업
650,한마음약국,37.5541171,126.9569379,서울특별시 마포구 아현동 801번지 공덕자이아파트 상가 ,동물약국업
651,인선약국,37.5465646,126.9538613,서울특별시 마포구 공덕동 249-12 영명빌딩,동물약국업
652,메디컬 성모약국,37.5554034,126.9103354,서울특별시 마포구 망원동 378-3번지 ,동물약국업
653,소담약국,37.5761416,126.8987132,서울특별시 마포구 상암동 1623번지 한샘상암 ,동물약국업
654,최국희약국,37.5479249,126.920559,서울특별시 마포구 상수동 317-12번지 ,동물약국업
655,평화약국,37.5504587,126.9157099,서울특별시 마포구 서교동 394-44번지 서교제일빌딩 ,동물약국업
656,2층하늘약국,37.5700608,126.9036989,서울특별시 마포구 중동 64-25번지 현대상가 ,동물약국업
657,포도약국,37.5399819,126.9470011,서울특별시 마포구 도화동 37번지 진도빌딩 ,동물약국업
658,소나무약국,37.5801248,126.8889591,서울특별시 마포구 상암동 1601번지 케이지아이티센터 ,동물약국업
659,합정파란문약국,37.54991930000001,126.9122262,서울특별시 마포구 합정동 472번지 마포 한강 푸르지오 ,동물약국업
660,신명약국,37.5563294,126.9442987,서울특별시 마포구 대흥동 12-27번지 이대역푸르지오시티 ,동물약국업
661,연남약국,37.5594579,126.9244719,서울특별시 마포구 동교동 153-1번지 ,동물약국업
662,미약국,37.5564278,126.9449511,서울특별시 마포구 대흥동 12-23번지 ,동물약국업
663,월드약국,37.580384,126.886493,서울특별시 마포구 상암동 1740번지 월드컵파크 프라자 2092호,동물약국업
664,메디팜상암약국,37.5801191,126.8831954,서울특별시 마포구 상암동 336-2번지 월드프라자 103호,동물약국업
665,망원동 약국,37.5573708,126.9045391,서울특별시 마포구 망원동 423-5번지 1층 ,동물약국업
666,즐거운 약국,37.5423427,126.9445568,서울특별시 마포구 염리동 174-14번지 마포 네이버타운 106호,동물약국업
667,라이프약국,37.5565649,126.9466842,서울특별시 마포구 염리동 8-31번지 대연빌딩 1층 ,동물약국업
668,애오개약국,37.5519822,126.9565201,서울특별시 마포구 아현동 737번지 마포에스케이허브블루 103호,동물약국업
669,참조은약국,37.5426955,126.9517408,서울특별시 마포구 도화동 25-13번지 효성해링턴 스퀘어 1층 ,동물약국업
670,이층약국,37.5473978,126.9530281,서울특별시 마포구 공덕동 462번지 마포공덕파크팰리스 Ⅱ 210호,동물약국업
671,이화메세나약국,37.5499443,126.9137027,서울특별시 마포구 서교동 490번지 메세나폴리스 B105호,동물약국업
672,하늘약국,37.5484849,126.9136218,서울특별시 마포구 합정동 373-17번지 203호,동물약국업
673,아 현 종 로 약 국,37.5568567,126.9555617,서울특별시 마포구 아현동 329-9번지 1층 ,동물약국업
674,한우리 약국,37.5574725,126.9050107,서울특별시 마포구 망원동 423-23번지 1층 ,동물약국업
675,독수리약국,37.4950603,127.1222519,서울특별시 송파구 가락동 78 아이티벤처타워,동물약국업
676,목동센트럴약국,37.5181171,126.8424589,서울특별시 양천구 신월동 575-1번지 ,동물약국업
677,진약국,37.53478,126.8347801,서울특별시 양천구 신월동 104-12번지 ,동물약국업
678,팜스토리약국,37.53,126.8730556,서울특별시 양천구 목동 919-7번지 홈플러스목동점 지하2층 ,동물약국업
679,더선약국,37.5466178,126.8748256,서울특별시 양천구 목동 514-18번지 어바니엘 ,동물약국업
680,옵티마자연약국,37.5235593,126.8757535,서울특별시 양천구 목동 404-156번지 대경프라자 ,동물약국업
681,우성메디칼약국,37.52262290000001,126.8335585,서울특별시 양천구 신월동 928-1번지 1층 101호,동물약국업
682,목동정문약국,37.5373376,126.8848476,서울특별시 양천구 목동 909-5번지 1층 105호 ,동물약국업
683,유명약국,37.5177016,126.8419947,서울특별시 양천구 신월동 550-3번지 1층 104호 ,동물약국업
